"month","year","state","average_temp"
"01",2005,"south carolina",46.6
"01",2005,"south dakota",22
"01",2005,"tennessee",40.8
"01",2005,"texas",49.2
"01",2005,"utah",31.4
"01",2005,"vermont",17.6
"01",2005,"virginia",38
"01",2005,"washington",33
"01",2005,"west virginia",34.4
"01",2005,"wisconsin",17.3
"01",2005,"wyoming",25.2
"02",2005,"alabama",50.2
"02",2005,"arizona",45.6
"02",2005,"arkansas",46.1
"02",2005,"california",45.6
"02",2005,"colorado",30.8
"02",2005,"connecticut",27
"02",2005,"delaware",35.5
"02",2005,"florida",60.4
"02",2005,"georgia",50.2
"02",2005,"idaho",27.5
"02",2005,"illinois",32.6
"02",2005,"indiana",32.4
"02",2005,"iowa",25
"02",2005,"kansas",34.6
"02",2005,"kentucky",40
"02",2005,"louisiana",54.6
"02",2005,"maine",15.6
"02",2005,"maryland",35.2
"02",2005,"massachusetts",25.6
"02",2005,"michigan",21.6
"02",2005,"minnesota",14
"02",2005,"mississippi",50.8
"02",2005,"missouri",36.7
"02",2005,"montana",23.5
"02",2005,"nebraska",28.8
"02",2005,"nevada",33.9
"02",2005,"new hampshire",19.2
"02",2005,"new jersey",32.2
"02",2005,"new mexico",40
"02",2005,"new york",21.4
"02",2005,"north carolina",43.4
"02",2005,"north dakota",13.4
"02",2005,"ohio",31
"02",2005,"oklahoma",42.5
"02",2005,"oregon",35.2
"02",2005,"pennsylvania",28.2
"02",2005,"rhode island",28.3
"02",2005,"south carolina",48
"02",2005,"south dakota",23
"02",2005,"tennessee",43.6
"02",2005,"texas",51.3
"02",2005,"utah",33
"02",2005,"vermont",17.5
"02",2005,"virginia",38.5
"02",2005,"washington",33.6
"02",2005,"west virginia",35.2
"02",2005,"wisconsin",19.5
"02",2005,"wyoming",25.6
"03",2005,"alabama",52.4
"03",2005,"arizona",48
"03",2005,"arkansas",49
"03",2005,"california",49.1
"03",2005,"colorado",33.2
"03",2005,"connecticut",31
"03",2005,"delaware",38.4
"03",2005,"florida",61.9
"03",2005,"georgia",52.3
"03",2005,"idaho",32.2
"03",2005,"illinois",37.6
"03",2005,"indiana",36
"03",2005,"iowa",33.6
"03",2005,"kansas",42
"03",2005,"kentucky",41.8
"03",2005,"louisiana",56.6
"03",2005,"maine",22.3
"03",2005,"maryland",38.1
"03",2005,"massachusetts",29.7
"03",2005,"michigan",26.2
"03",2005,"minnesota",23.2
"03",2005,"mississippi",52.7
"03",2005,"missouri",41.8
"03",2005,"montana",31.8
"03",2005,"nebraska",36.9
"03",2005,"nevada",38.4
"03",2005,"new hampshire",24.6
"03",2005,"new jersey",35.6
"03",2005,"new mexico",41.6
"03",2005,"new york",25.8
"03",2005,"north carolina",45.5
"03",2005,"north dakota",24.6
"03",2005,"ohio",34.1
"03",2005,"oklahoma",47.8
"03",2005,"oregon",39.4
"03",2005,"pennsylvania",31.2
"03",2005,"rhode island",31.8
"03",2005,"south carolina",50.4
"03",2005,"south dakota",32.1
"03",2005,"tennessee",45.7
"03",2005,"texas",54.2
"03",2005,"utah",36.2
"03",2005,"vermont",23.1
"03",2005,"virginia",40.6
"03",2005,"washington",39.2
"03",2005,"west virginia",36.8
"03",2005,"wisconsin",26.1
"03",2005,"wyoming",29.6
"04",2005,"alabama",57.2
"04",2005,"arizona",53.6
"04",2005,"arkansas",55.6
"04",2005,"california",52
"04",2005,"colorado",39.3
"04",2005,"connecticut",40.8
"04",2005,"delaware",47.2
"04",2005,"florida",64.8
"04",2005,"georgia",57.2
"04",2005,"idaho",38.8
"04",2005,"illinois",47.2
"04",2005,"indiana",45.6
"04",2005,"iowa",44.7
"04",2005,"kansas",49.8
"04",2005,"kentucky",49.8
"04",2005,"louisiana",61.7
"04",2005,"maine",33
"04",2005,"maryland",47.2
"04",2005,"massachusetts",39.6
"04",2005,"michigan",36.8
"04",2005,"minnesota",37
"04",2005,"mississippi",58.3
"04",2005,"missouri",50.1
"04",2005,"montana",38.6
"04",2005,"nebraska",44.6
"04",2005,"nevada",43.6
"04",2005,"new hampshire",35.3
"04",2005,"new jersey",44.8
"04",2005,"new mexico",47.4
"04",2005,"new york",36.8
"04",2005,"north carolina",52.4
"04",2005,"north dakota",37.8
"04",2005,"ohio",43.8
"04",2005,"oklahoma",54.9
"04",2005,"oregon",43.2
"04",2005,"pennsylvania",41
"04",2005,"rhode island",40.9
"04",2005,"south carolina",56.4
"04",2005,"south dakota",41.6
"04",2005,"tennessee",52.4
"04",2005,"texas",60.4
"04",2005,"utah",42.4
"04",2005,"vermont",34.2
"04",2005,"virginia",48.4
"04",2005,"washington",44.5
"04",2005,"west virginia",45.4
"04",2005,"wisconsin",37.6
"04",2005,"wyoming",36.4
"05",2005,"alabama",64.6
"05",2005,"arizona",62.6
"05",2005,"arkansas",64.2
"05",2005,"california",57.6
"05",2005,"colorado",48.3
"05",2005,"connecticut",51.2
"05",2005,"delaware",56.4
"05",2005,"florida",70.6
"05",2005,"georgia",64.5
"05",2005,"idaho",45.8
"05",2005,"illinois",58.2
"05",2005,"indiana",56.6
"05",2005,"iowa",55.6
"05",2005,"kansas",59.6
"05",2005,"kentucky",59.4
"05",2005,"louisiana",69.1
"05",2005,"maine",44.2
"05",2005,"maryland",56.7
"05",2005,"massachusetts",49.8
"05",2005,"michigan",49.2
"05",2005,"minnesota",50
"05",2005,"mississippi",66.1
"05",2005,"missouri",60
"05",2005,"montana",45.8
"05",2005,"nebraska",53.8
"05",2005,"nevada",51
"05",2005,"new hampshire",46.3
"05",2005,"new jersey",54.6
"05",2005,"new mexico",56.6
"05",2005,"new york",48.4
"05",2005,"north carolina",60.4
"05",2005,"north dakota",49
"05",2005,"ohio",54.3
"05",2005,"oklahoma",63.6
"05",2005,"oregon",48
"05",2005,"pennsylvania",51.6
"05",2005,"rhode island",50.3
"05",2005,"south carolina",64
"05",2005,"south dakota",51.1
"05",2005,"tennessee",60.6
"05",2005,"texas",68
"05",2005,"utah",51
"05",2005,"vermont",46
"05",2005,"virginia",57.4
"05",2005,"washington",50.5
"05",2005,"west virginia",54.7
"05",2005,"wisconsin",50.2
"05",2005,"wyoming",44.1
"06",2005,"alabama",72.5
"06",2005,"arizona",71.2
"06",2005,"arkansas",72.4
"06",2005,"california",64.2
"06",2005,"colorado",57
"06",2005,"connecticut",61.4
"06",2005,"delaware",65.6
"06",2005,"florida",77.2
"06",2005,"georgia",72.4
"06",2005,"idaho",52.1
"06",2005,"illinois",67.9
"06",2005,"indiana",66.3
"06",2005,"iowa",65.2
"06",2005,"kansas",69.4
"06",2005,"kentucky",67.8
"06",2005,"louisiana",76.4
"06",2005,"maine",55.2
"06",2005,"maryland",65.8
"06",2005,"massachusetts",59.8
"06",2005,"michigan",60.7
"06",2005,"minnesota",59.9
"06",2005,"mississippi",73.6
"06",2005,"missouri",69.2
"06",2005,"montana",53.4
"06",2005,"nebraska",63.9
"06",2005,"nevada",58.9
"06",2005,"new hampshire",57.3
"06",2005,"new jersey",64.4
"06",2005,"new mexico",65.7
"06",2005,"new york",60
"06",2005,"north carolina",68.4
"06",2005,"north dakota",58
"06",2005,"ohio",64.5
"06",2005,"oklahoma",72.4
"06",2005,"oregon",53.6
"06",2005,"pennsylvania",61.6
"06",2005,"rhode island",60.1
"06",2005,"south carolina",71.8
"06",2005,"south dakota",61
"06",2005,"tennessee",68.6
"06",2005,"texas",76.2
"06",2005,"utah",58.9
"06",2005,"vermont",57.6
"06",2005,"virginia",65.8
"06",2005,"washington",55.8
"06",2005,"west virginia",63.3
"06",2005,"wisconsin",61
"06",2005,"wyoming",52.6
"07",2005,"alabama",78.6
"07",2005,"arizona",78.6
"07",2005,"arkansas",78.8
"07",2005,"california",72.3
"07",2005,"colorado",65.4
"07",2005,"connecticut",71
"07",2005,"delaware",75.3
"07",2005,"florida",81.6
"07",2005,"georgia",78.8
"07",2005,"idaho",60.6
"07",2005,"illinois",75.6
"07",2005,"indiana",74.2
"07",2005,"iowa",73.6
"07",2005,"kansas",76.7
"07",2005,"kentucky",75.6
"07",2005,"louisiana",81.4
"07",2005,"maine",64.9
"07",2005,"maryland",75.2
"07",2005,"massachusetts",69.8
"07",2005,"michigan",69.9
"07",2005,"minnesota",69
"07",2005,"mississippi",79.4
"07",2005,"missouri",76.6
"07",2005,"montana",62.6
"07",2005,"nebraska",72.9
"07",2005,"nevada",68.7
"07",2005,"new hampshire",67.4
"07",2005,"new jersey",74
"07",2005,"new mexico",72.4
"07",2005,"new york",70.1
"07",2005,"north carolina",76.4
"07",2005,"north dakota",67.4
"07",2005,"ohio",73.8
"07",2005,"oklahoma",78.9
"07",2005,"oregon",61.2
"07",2005,"pennsylvania",71.2
"07",2005,"rhode island",70
"07",2005,"south carolina",78.9
"07",2005,"south dakota",71.2
"07",2005,"tennessee",76
"07",2005,"texas",81.4
"07",2005,"utah",68.3
"07",2005,"vermont",67.6
"07",2005,"virginia",74.4
"07",2005,"washington",61
"07",2005,"west virginia",72.2
"07",2005,"wisconsin",70
"07",2005,"wyoming",62.6
"08",2005,"alabama",80.4
"08",2005,"arizona",80.1
"08",2005,"arkansas",81.2
"08",2005,"california",77.1
"08",2005,"colorado",67.5
"08",2005,"connecticut",72.7
"08",2005,"delaware",77.9
"08",2005,"florida",83.2
"08",2005,"georgia",80.6
"08",2005,"idaho",65.8
"08",2005,"illinois",75.9
"08",2005,"indiana",74.9
"08",2005,"iowa",73.1
"08",2005,"kansas",78
"08",2005,"kentucky",77.7
"08",2005,"louisiana",83
"08",2005,"maine",66
"08",2005,"maryland",77.3
"08",2005,"massachusetts",71.8
"08",2005,"michigan",69.6
"08",2005,"minnesota",68.5
"08",2005,"mississippi",81.5
"08",2005,"missouri",77.9
"08",2005,"montana",65.8
"08",2005,"nebraska",74.2
"08",2005,"nevada",73.6
"08",2005,"new hampshire",68
"08",2005,"new jersey",76.2
"08",2005,"new mexico",72.9
"08",2005,"new york",70.6
"08",2005,"north carolina",78.6
"08",2005,"north dakota",67.9
"08",2005,"ohio",74.6
"08",2005,"oklahoma",80.4
"08",2005,"oregon",67.2
"08",2005,"pennsylvania",72.4
"08",2005,"rhode island",72.9
"08",2005,"south carolina",81
"08",2005,"south dakota",72.7
"08",2005,"tennessee",78.4
"08",2005,"texas",81.9
"08",2005,"utah",71.9
"08",2005,"vermont",67.8
"08",2005,"virginia",76.7
"08",2005,"washington",65.4
"08",2005,"west virginia",73.9
"08",2005,"wisconsin",69.4
"08",2005,"wyoming",65.4
"09",2005,"alabama",78.7
"09",2005,"arizona",75.4
"09",2005,"arkansas",79.6
"09",2005,"california",71.4
"09",2005,"colorado",62.6
"09",2005,"connecticut",69.5
"09",2005,"delaware",74.9
"09",2005,"florida",82
"09",2005,"georgia",78.6
"09",2005,"idaho",59.4
"09",2005,"illinois",73.1
"09",2005,"indiana",72
"09",2005,"iowa",69.6
"09",2005,"kansas",74.8
"09",2005,"kentucky",74.8
"09",2005,"louisiana",82.4
"09",2005,"maine",62
"09",2005,"maryland",74
"09",2005,"massachusetts",68.4
"09",2005,"michigan",66.3
"09",2005,"minnesota",64
"09",2005,"mississippi",79.9
"09",2005,"missouri",74.9
"09",2005,"montana",59.6
"09",2005,"nebraska",70
"09",2005,"nevada",65.8
"09",2005,"new hampshire",64.2
"09",2005,"new jersey",73.3
"09",2005,"new mexico",69
"09",2005,"new york",66.6
"09",2005,"north carolina",75.8
"09",2005,"north dakota",62.9
"09",2005,"ohio",70.9
"09",2005,"oklahoma",78.5
"09",2005,"oregon",61.6
"09",2005,"pennsylvania",68.8
"09",2005,"rhode island",70
"09",2005,"south carolina",78.8
"09",2005,"south dakota",68.2
"09",2005,"tennessee",75.8
"09",2005,"texas",80.6
"09",2005,"utah",64.9
"09",2005,"vermont",63.8
"09",2005,"virginia",73.4
"09",2005,"washington",60.8
"09",2005,"west virginia",70.6
"09",2005,"wisconsin",65.8
"09",2005,"wyoming",59.2
"10",2005,"alabama",70.4
"10",2005,"arizona",68.1
"10",2005,"arkansas",69.4
"10",2005,"california",63.4
"10",2005,"colorado",54.2
"10",2005,"connecticut",59.4
"10",2005,"delaware",65.4
"10",2005,"florida",77.2
"10",2005,"georgia",71.4
"10",2005,"idaho",49.8
"10",2005,"illinois",63.2
"10",2005,"indiana",62.2
"10",2005,"iowa",60.1
"10",2005,"kansas",64.9
"10",2005,"kentucky",64.7
"10",2005,"louisiana",74.2
"10",2005,"maine",52.8
"10",2005,"maryland",64.4
"10",2005,"massachusetts",58.4
"10",2005,"michigan",57.2
"10",2005,"minnesota",54.7
"10",2005,"mississippi",71
"10",2005,"missouri",64.4
"10",2005,"montana",50.2
"10",2005,"nebraska",59.7
"10",2005,"nevada",55.9
"10",2005,"new hampshire",54.6
"10",2005,"new jersey",63.2
"10",2005,"new mexico",61.2
"10",2005,"new york",56.4
"10",2005,"north carolina",67.6
"10",2005,"north dakota",52.6
"10",2005,"ohio",60.9
"10",2005,"oklahoma",69.3
"10",2005,"oregon",52.6
"10",2005,"pennsylvania",59
"10",2005,"rhode island",60.2
"10",2005,"south carolina",71.1
"10",2005,"south dakota",57.4
"10",2005,"tennessee",65.9
"10",2005,"texas",73.2
"10",2005,"utah",55.6
"10",2005,"vermont",54.2
"10",2005,"virginia",64.3
"10",2005,"washington",52
"10",2005,"west virginia",61.2
"10",2005,"wisconsin",56.4
"10",2005,"wyoming",50.4
"11",2005,"alabama",59.8
"11",2005,"arizona",57.7
"11",2005,"arkansas",57.8
"11",2005,"california",56.2
"11",2005,"colorado",42.9
"11",2005,"connecticut",47.8
"11",2005,"delaware",54.4
"11",2005,"florida",70.4
"11",2005,"georgia",61.4
"11",2005,"idaho",38.8
"11",2005,"illinois",50.1
"11",2005,"indiana",49.9
"11",2005,"iowa",46.1
"11",2005,"kansas",52
"11",2005,"kentucky",53
"11",2005,"louisiana",64.1
"11",2005,"maine",41.2
"11",2005,"maryland",53.2
"11",2005,"massachusetts",47.2
"11",2005,"michigan",44
"11",2005,"minnesota",40
"11",2005,"mississippi",60.4
"11",2005,"missouri",52.1
"11",2005,"montana",39.2
"11",2005,"nebraska",46.5
"11",2005,"nevada",46.9
"11",2005,"new hampshire",42.5
"11",2005,"new jersey",51.8
"11",2005,"new mexico",50.2
"11",2005,"new york",45.1
"11",2005,"north carolina",56.9
"11",2005,"north dakota",38.4
"11",2005,"ohio",49.2
"11",2005,"oklahoma",57.4
"11",2005,"oregon",43.2
"11",2005,"pennsylvania",47.8
"11",2005,"rhode island",49.6
"11",2005,"south carolina",60.4
"11",2005,"south dakota",43
"11",2005,"tennessee",54.8
"11",2005,"texas",62.6
"11",2005,"utah",44.7
"11",2005,"vermont",42.4
"11",2005,"virginia",53.4
"11",2005,"washington",42
"11",2005,"west virginia",50
"11",2005,"wisconsin",42
"11",2005,"wyoming",39
"12",2005,"alabama",49.6
"12",2005,"arizona",48.2
"12",2005,"arkansas",47
"12",2005,"california",49.2
"12",2005,"colorado",31.8
"12",2005,"connecticut",35.8
"12",2005,"delaware",42.8
"12",2005,"florida",62.2
"12",2005,"georgia",50.9
"12",2005,"idaho",27.5
"12",2005,"illinois",35.2
"12",2005,"indiana",35.6
"12",2005,"iowa",29.6
"12",2005,"kansas",38.6
"12",2005,"kentucky",40.8
"12",2005,"louisiana",55.1
"12",2005,"maine",28.3
"12",2005,"maryland",41.1
"12",2005,"massachusetts",35.1
"12",2005,"michigan",30.3
"12",2005,"minnesota",24.4
"12",2005,"mississippi",50.4
"12",2005,"missouri",39
"12",2005,"montana",26.8
"12",2005,"nebraska",33
"12",2005,"nevada",38
"12",2005,"new hampshire",29.6
"12",2005,"new jersey",40
"12",2005,"new mexico",41
"12",2005,"new york",32.2
"12",2005,"north carolina",46
"12",2005,"north dakota",24.6
"12",2005,"ohio",35.8
"12",2005,"oklahoma",45.4
"12",2005,"oregon",34.6
"12",2005,"pennsylvania",34.7
"12",2005,"rhode island",38.2
"12",2005,"south carolina",50
"12",2005,"south dakota",28.4
"12",2005,"tennessee",43.4
"12",2005,"texas",53
"12",2005,"utah",34.1
"12",2005,"vermont",29.2
"12",2005,"virginia",41.9
"12",2005,"washington",32.6
"12",2005,"west virginia",37.5
"12",2005,"wisconsin",26.4
"12",2005,"wyoming",26.8
"01",2006,"alabama",47.2
"01",2006,"arizona",44
"01",2006,"arkansas",43.8
"01",2006,"california",45.4
"01",2006,"colorado",28
"01",2006,"connecticut",31.2
"01",2006,"delaware",38.8
"01",2006,"florida",58.9
"01",2006,"georgia",48.3
"01",2006,"idaho",25.4
"01",2006,"illinois",32
"01",2006,"indiana",32.9
"01",2006,"iowa",26
"01",2006,"kansas",36
"01",2006,"kentucky",38.2
"01",2006,"louisiana",52.3
"01",2006,"maine",22
"01",2006,"maryland",37.4
"01",2006,"massachusetts",30.4
"01",2006,"michigan",26.5
"01",2006,"minnesota",20.4
"01",2006,"mississippi",47.8
"01",2006,"missouri",36
"01",2006,"montana",26
"01",2006,"nebraska",31
"01",2006,"nevada",34
"01",2006,"new hampshire",24.6
"01",2006,"new jersey",35.6
"01",2006,"new mexico",37.5
"01",2006,"new york",27
"01",2006,"north carolina",43.3
"01",2006,"north dakota",21.8
"01",2006,"ohio",33
"01",2006,"oklahoma",42.6
"01",2006,"oregon",33.4
"01",2006,"pennsylvania",30.8
"01",2006,"rhode island",33.6
"01",2006,"south carolina",47.4
"01",2006,"south dakota",26.2
"01",2006,"tennessee",40.7
"01",2006,"texas",50
"01",2006,"utah",29.6
"01",2006,"vermont",23.6
"01",2006,"virginia",38.8
"01",2006,"washington",32.6
"01",2006,"west virginia",34.7
"01",2006,"wisconsin",23
"01",2006,"wyoming",23.8
"02",2006,"alabama",48.6
"02",2006,"arizona",46
"02",2006,"arkansas",44.2
"02",2006,"california",46.2
"02",2006,"colorado",29
"02",2006,"connecticut",31.6
"02",2006,"delaware",39.6
"02",2006,"florida",59.6
"02",2006,"georgia",49.6
"02",2006,"idaho",26.2
"02",2006,"illinois",34.5
"02",2006,"indiana",35.4
"02",2006,"iowa",28.8
"02",2006,"kansas",37.9
"02",2006,"kentucky",39.6
"02",2006,"louisiana",53.2
"02",2006,"maine",20.8
"02",2006,"maryland",38.6
"02",2006,"massachusetts",30.6
"02",2006,"michigan",26.2
"02",2006,"minnesota",18.4
"02",2006,"mississippi",48.8
"02",2006,"missouri",37.7
"02",2006,"montana",27.4
"02",2006,"nebraska",32.6
"02",2006,"nevada",34.6
"02",2006,"new hampshire",24.4
"02",2006,"new jersey",36.4
"02",2006,"new mexico",39.2
"02",2006,"new york",27.4
"02",2006,"north carolina",44.4
"02",2006,"north dakota",20.4
"02",2006,"ohio",35.1
"02",2006,"oklahoma",43.9
"02",2006,"oregon",34.4
"02",2006,"pennsylvania",32.5
"02",2006,"rhode island",33.3
"02",2006,"south carolina",48.6
"02",2006,"south dakota",27.8
"02",2006,"tennessee",41.8
"02",2006,"texas",51.6
"02",2006,"utah",30.7
"02",2006,"vermont",23.6
"02",2006,"virginia",39.9
"02",2006,"washington",34.4
"02",2006,"west virginia",36.2
"02",2006,"wisconsin",23
"02",2006,"wyoming",24.1
"03",2006,"alabama",51.1
"03",2006,"arizona",48
"03",2006,"arkansas",47.1
"03",2006,"california",45.8
"03",2006,"colorado",31.4
"03",2006,"connecticut",33.1
"03",2006,"delaware",40.8
"03",2006,"florida",61.6
"03",2006,"georgia",51.8
"03",2006,"idaho",28.4
"03",2006,"illinois",36.4
"03",2006,"indiana",36.2
"03",2006,"iowa",30.8
"03",2006,"kansas",40
"03",2006,"kentucky",41.2
"03",2006,"louisiana",56.4
"03",2006,"maine",24
"03",2006,"maryland",40.2
"03",2006,"massachusetts",31.8
"03",2006,"michigan",27.4
"03",2006,"minnesota",21
"03",2006,"mississippi",51.6
"03",2006,"missouri",40
"03",2006,"montana",27
"03",2006,"nebraska",32.4
"03",2006,"nevada",35.5
"03",2006,"new hampshire",26.3
"03",2006,"new jersey",38
"03",2006,"new mexico",42.7
"03",2006,"new york",28.2
"03",2006,"north carolina",46
"03",2006,"north dakota",21.2
"03",2006,"ohio",35.2
"03",2006,"oklahoma",47.2
"03",2006,"oregon",35.1
"03",2006,"pennsylvania",33.4
"03",2006,"rhode island",34
"03",2006,"south carolina",50.4
"03",2006,"south dakota",27.8
"03",2006,"tennessee",44
"03",2006,"texas",55.6
"03",2006,"utah",33.9
"03",2006,"vermont",25.1
"03",2006,"virginia",41.8
"03",2006,"washington",35.8
"03",2006,"west virginia",37.1
"03",2006,"wisconsin",25
"03",2006,"wyoming",25.8
"04",2006,"alabama",61.8
"04",2006,"arizona",53.6
"04",2006,"arkansas",60
"04",2006,"california",48.5
"04",2006,"colorado",41
"04",2006,"connecticut",42.8
"04",2006,"delaware",50.4
"04",2006,"florida",68.6
"04",2006,"georgia",61.6
"04",2006,"idaho",37.6
"04",2006,"illinois",49.4
"04",2006,"indiana",48.2
"04",2006,"iowa",45.2
"04",2006,"kansas",52.6
"04",2006,"kentucky",53.2
"04",2006,"louisiana",66.4
"04",2006,"maine",35.6
"04",2006,"maryland",50.3
"04",2006,"massachusetts",41.6
"04",2006,"michigan",40
"04",2006,"minnesota",39.1
"04",2006,"mississippi",62.8
"04",2006,"missouri",53.4
"04",2006,"montana",37.8
"04",2006,"nebraska",45
"04",2006,"nevada",41.8
"04",2006,"new hampshire",37.1
"04",2006,"new jersey",47.6
"04",2006,"new mexico",50.8
"04",2006,"new york",38.7
"04",2006,"north carolina",55.8
"04",2006,"north dakota",38
"04",2006,"ohio",46.6
"04",2006,"oklahoma",59.6
"04",2006,"oregon",40.5
"04",2006,"pennsylvania",43.8
"04",2006,"rhode island",43
"04",2006,"south carolina",60.2
"04",2006,"south dakota",41.3
"04",2006,"tennessee",56.4
"04",2006,"texas",65.9
"04",2006,"utah",42.4
"04",2006,"vermont",36
"04",2006,"virginia",52
"04",2006,"washington",42.2
"04",2006,"west virginia",48.4
"04",2006,"wisconsin",40.3
"04",2006,"wyoming",36.8
"05",2006,"alabama",68.9
"05",2006,"arizona",64.5
"05",2006,"arkansas",68.2
"05",2006,"california",58.8
"05",2006,"colorado",51.4
"05",2006,"connecticut",53.1
"05",2006,"delaware",59.6
"05",2006,"florida",74
"05",2006,"georgia",68.7
"05",2006,"idaho",47.3
"05",2006,"illinois",59.6
"05",2006,"indiana",57.9
"05",2006,"iowa",57.2
"05",2006,"kansas",62.7
"05",2006,"kentucky",61.4
"05",2006,"louisiana",72.6
"05",2006,"maine",47.8
"05",2006,"maryland",59.2
"05",2006,"massachusetts",51.9
"05",2006,"michigan",51.8
"05",2006,"minnesota",52.8
"05",2006,"mississippi",70
"05",2006,"missouri",62.8
"05",2006,"montana",48.9
"05",2006,"nebraska",57.2
"05",2006,"nevada",53.4
"05",2006,"new hampshire",48.9
"05",2006,"new jersey",57.4
"05",2006,"new mexico",60.6
"05",2006,"new york",50.7
"05",2006,"north carolina",62.9
"05",2006,"north dakota",52
"05",2006,"ohio",56.7
"05",2006,"oklahoma",68.2
"05",2006,"oregon",48.9
"05",2006,"pennsylvania",53.9
"05",2006,"rhode island",52.8
"05",2006,"south carolina",67.4
"05",2006,"south dakota",54.2
"05",2006,"tennessee",64.1
"05",2006,"texas",73.2
"05",2006,"utah",53.6
"05",2006,"vermont",48.6
"05",2006,"virginia",59.6
"05",2006,"washington",49.4
"05",2006,"west virginia",56.7
"05",2006,"wisconsin",52.8
"05",2006,"wyoming",47.4
"06",2006,"alabama",74.2
"06",2006,"arizona",74.8
"06",2006,"arkansas",73.1
"06",2006,"california",68.9
"06",2006,"colorado",60.6
"06",2006,"connecticut",62.2
"06",2006,"delaware",67.6
"06",2006,"florida",78.1
"06",2006,"georgia",73.9
"06",2006,"idaho",56.2
"06",2006,"illinois",66.8
"06",2006,"indiana",64.9
"06",2006,"iowa",65.3
"06",2006,"kansas",70.8
"06",2006,"kentucky",67
"06",2006,"louisiana",77.1
"06",2006,"maine",58.2
"06",2006,"maryland",66.8
"06",2006,"massachusetts",61.2
"06",2006,"michigan",60.2
"06",2006,"minnesota",61.2
"06",2006,"mississippi",75.1
"06",2006,"missouri",69
"06",2006,"montana",57.2
"06",2006,"nebraska",66.5
"06",2006,"nevada",64
"06",2006,"new hampshire",58.8
"06",2006,"new jersey",65.8
"06",2006,"new mexico",69
"06",2006,"new york",60
"06",2006,"north carolina",68.6
"06",2006,"north dakota",60.4
"06",2006,"ohio",63.4
"06",2006,"oklahoma",74.2
"06",2006,"oregon",57
"06",2006,"pennsylvania",61.6
"06",2006,"rhode island",62
"06",2006,"south carolina",72.6
"06",2006,"south dakota",63.6
"06",2006,"tennessee",69.1
"06",2006,"texas",78.2
"06",2006,"utah",63.8
"06",2006,"vermont",58.6
"06",2006,"virginia",65.9
"06",2006,"washington",56.4
"06",2006,"west virginia",62.2
"06",2006,"wisconsin",60.8
"06",2006,"wyoming",56.9
"07",2006,"alabama",80
"07",2006,"arizona",80.9
"07",2006,"arkansas",78.8
"07",2006,"california",76.2
"07",2006,"colorado",67.6
"07",2006,"connecticut",70.6
"07",2006,"delaware",75.2
"07",2006,"florida",81.2
"07",2006,"georgia",79.2
"07",2006,"idaho",65.4
"07",2006,"illinois",74.2
"07",2006,"indiana",72.6
"07",2006,"iowa",72.9
"07",2006,"kansas",78.4
"07",2006,"kentucky",74
"07",2006,"louisiana",81.1
"07",2006,"maine",66.1
"07",2006,"maryland",74.6
"07",2006,"massachusetts",69.9
"07",2006,"michigan",67.9
"07",2006,"minnesota",69.4
"07",2006,"mississippi",80.3
"07",2006,"missouri",76.2
"07",2006,"montana",66.4
"07",2006,"nebraska",74.6
"07",2006,"nevada",72.6
"07",2006,"new hampshire",66.9
"07",2006,"new jersey",73.4
"07",2006,"new mexico",73.8
"07",2006,"new york",67.7
"07",2006,"north carolina",75.4
"07",2006,"north dakota",69.6
"07",2006,"ohio",70.9
"07",2006,"oklahoma",80.9
"07",2006,"oregon",65.1
"07",2006,"pennsylvania",69.2
"07",2006,"rhode island",70.6
"07",2006,"south carolina",78.5
"07",2006,"south dakota",73.6
"07",2006,"tennessee",75.6
"07",2006,"texas",82.1
"07",2006,"utah",71.9
"07",2006,"vermont",66
"07",2006,"virginia",73.3
"07",2006,"washington",63.6
"07",2006,"west virginia",69.4
"07",2006,"wisconsin",68.9
"07",2006,"wyoming",66.4
"08",2006,"alabama",82.1
"08",2006,"arizona",80.1
"08",2006,"arkansas",81.6
"08",2006,"california",76.6
"08",2006,"colorado",67.6
"08",2006,"connecticut",71.9
"08",2006,"delaware",77.7
"08",2006,"florida",82.4
"08",2006,"georgia",81.3
"08",2006,"idaho",66.9
"08",2006,"illinois",75.9
"08",2006,"indiana",74.5
"08",2006,"iowa",74
"08",2006,"kansas",79.9
"08",2006,"kentucky",77
"08",2006,"louisiana",82.9
"08",2006,"maine",65.3
"08",2006,"maryland",77.2
"08",2006,"massachusetts",70.8
"08",2006,"michigan",69.6
"08",2006,"minnesota",70.4
"08",2006,"mississippi",82.5
"08",2006,"missouri",78.6
"08",2006,"montana",68.4
"08",2006,"nebraska",75.2
"08",2006,"nevada",73.1
"08",2006,"new hampshire",66.9
"08",2006,"new jersey",75.4
"08",2006,"new mexico",72.4
"08",2006,"new york",68.9
"08",2006,"north carolina",77.9
"08",2006,"north dakota",71.4
"08",2006,"ohio",73.8
"08",2006,"oklahoma",84
"08",2006,"oregon",66.8
"08",2006,"pennsylvania",71.4
"08",2006,"rhode island",72.1
"08",2006,"south carolina",80.8
"08",2006,"south dakota",75.2
"08",2006,"tennessee",78.6
"08",2006,"texas",83.5
"08",2006,"utah",72.4
"08",2006,"vermont",66.3
"08",2006,"virginia",76.2
"08",2006,"washington",65.8
"08",2006,"west virginia",72.7
"08",2006,"wisconsin",70.4
"08",2006,"wyoming",67.3
"09",2006,"alabama",77.6
"09",2006,"arizona",73.9
